COG_ID	category	name	truth	fn04_input	fn04_post	fn04_present	fn04_state	fn06_input	fn06_post	fn06_present	fn06_state	fn08_input	fn08_post	fn08_present	fn08_state
COG4916	S	Uncharacterized conserved protein	0	0	0.1292	0	absent	0	0.1198	0	absent	0	0.0188	0	absent
COG4917	E	Ethanolamine utilization protein EutP, contains a P-loop NTPase domain	1	0	0.8079	1	recovered	1	0.9919	1	kept	0	0.0272	0	gap
COG4918	R	Predicted Fe-S cluster biosynthesis protein YqkB	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG4919	J	Ribosomal protein S30	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG4920	S	Uncharacterized membrane protein	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG4921	S	Uncharacterized conserved protein, DUF2209 domain	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG4922	R	Predicted SnoaL-like aldol condensation-catalyzing enzyme	0	0	0.1661	0	absent	0	0.2129	0	absent	0	0.0860	0	absent
COG4923	R	Predicted nuclease (RNAse H fold)	0	0	0.0039	0	absent	0	0.0254	0	absent	0	0.0048	0	absent
COG4924	S	Uncharacterized conserved protein	0	0	0.0537	0	absent	0	0.1152	0	absent	0	0.1096	0	absent
COG4925	S	Uncharacterized conserved protein	0	0	0.2730	0	absent	0	0.0781	0	absent	0	0.1546	0	absent
COG4926	X	Phage-related protein	0	0	0.0030	0	absent	0	0.0015	0	absent	0	0.0015	0	absent
COG4927	R	Predicted choloylglycine hydrolase	0	0	0.3782	0	absent	0	0.1518	0	absent	0	0.2043	0	absent
COG4928	R	Predicted P-loop ATPase, KAP-like	1	1	0.9848	1	kept	1	0.9676	1	kept	0	0.2078	0	gap
COG4929	S	Uncharacterized membrane-anchored protein	0	0	0.1418	0	absent	0	0.2041	0	absent	0	0.5571	1	FP
COG4930	O	Predicted ATP-dependent Lon-type protease	0	0	0.0366	0	absent	0	0.1322	0	absent	0	0.0316	0	absent
COG4932	M	Clumping factor A-related surface protein, MSCRAMM (microbial surface components recognizing adhesive matrix molecules) family, DEv-IgG fold	1	0	0.4940	0	gap	1	0.9517	1	kept	0	0.4313	0	gap
COG4933	K	Predicted transcriptional regulator, contains an HTH and PUA-like domains	0	0	0.1265	0	absent	0	0.0625	0	absent	0	0.0434	0	absent
COG4934	O	Serine protease, subtilase family	0	1	0.6107	1	FP	0	0.0114	0	absent	0	0.0008	0	absent
COG4935	O	Regulatory P domain of the subtilisin-like proprotein convertases and other proteases	0	0	0.0114	0	absent	0	0.0039	0	absent	0	0.0024	0	absent
COG4936	T	Ligand-binding sensor domain	0	0	0.0105	0	absent	0	0.1290	0	absent	0	0.0197	0	absent
COG4938	R	Predicted ATPase	0	0	0.0470	0	absent	0	0.0883	0	absent	0	0.0236	0	absent
COG4939	S	Membrane-anchored lipoprotein Tpp15, major membrane immunogen	0	0	0.0103	0	absent	0	0.0112	0	absent	0	0.0077	0	absent
COG4940	X	Competence protein ComGF	0	0	0.0010	0	absent	0	0.0004	0	absent	0	0.0002	0	absent
COG4941	K	Predicted RNA polymerase sigma factor, contains C-terminal TPR domain	0	0	0.4387	0	absent	0	0.1189	0	absent	0	0.0127	0	absent
COG4942	D	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB	1	0	0.9777	1	recovered	1	0.9959	1	kept	0	0.9001	1	recovered
COG4943	T	Redox-sensing c-di-GMP phosphodiesterase, contains CSS-motif and EAL domains	1	0	0.0081	0	gap	0	0.0076	0	gap	0	0.0021	0	gap
COG4944	S	Uncharacterized conserved protein	0	0	0.0024	0	absent	0	0.0029	0	absent	0	0.0009	0	absent
COG4945	GT	Carbohydrate-binding DOMON domain	0	0	0.0323	0	absent	0	0.0343	0	absent	0	0.0110	0	absent
COG4946	S	Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats	0	0	0.0032	0	absent	0	0.0027	0	absent	0	0.0026	0	absent
COG4947	R	Esterase/lipase superfamily enzyme	0	0	0.3202	0	absent	0	0.1938	0	absent	0	0.1820	0	absent
COG4948	MR	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	1	1	0.9995	1	kept	0	0.9857	1	recovered	0	0.8580	1	recovered
COG4949	S	Uncharacterized membrane-anchored protein	0	0	0.0101	0	absent	0	0.0247	0	absent	0	0.0021	0	absent
COG4950	S	N-terminal domain of uncharacterized protein YciW (function unknown)	0	0	0.0011	0	absent	0	0.0008	0	absent	0	0.0003	0	absent
COG4951	S	Uncharacterized conserved protein	0	0	0.0093	0	absent	0	0.0030	0	absent	0	0.0193	0	absent
COG4952	M	L-rhamnose isomerase	0	0	0.0901	0	absent	0	0.0176	0	absent	0	0.0110	0	absent
COG4953	M	Membrane carboxypeptidase/penicillin-binding protein PbpC	1	1	0.9979	1	kept	0	0.7127	1	recovered	0	0.4193	0	gap
COG4954	S	Uncharacterized conserved protein, DUF2000 domain	0	0	0.1192	0	absent	0	0.1013	0	absent	0	0.0336	0	absent
COG4955	S	Uncharacterized conserved protein YpbB, contains C-terminal HTH domain	0	0	0.0004	0	absent	0	0.0001	0	absent	0	0.0000	0	absent
COG4956	R	Uncharacterized conserved protein YacL, contains PIN and TRAM domains	0	0	0.0006	0	absent	0	0.0002	0	absent	0	0.0012	0	absent
COG4957	K	Predicted transcriptional regulator	0	0	0.0369	0	absent	0	0.0879	0	absent	0	0.0355	0	absent
COG4959	OU	Type IV secretory pathway, protease TraF	0	0	0.0296	0	absent	0	0.0983	0	absent	0	0.0055	0	absent
COG4960	OT	Flp pilus assembly protein, peptidase CpaA	0	0	0.0003	0	absent	0	0.0007	0	absent	0	0.0011	0	absent
COG4961	UW	Flp pilus assembly protein TadG, includes N-terminal TadE domain	0	0	0.0046	0	absent	0	0.0094	0	absent	0	0.0131	0	absent
COG4962	UW	Pilus assembly protein, ATPase of CpaF family	0	0	0.0176	0	absent	0	0.1299	0	absent	0	0.4514	0	absent
COG4963	UW	Flp pilus assembly ATPase CpaE/TadZ, contains N-terminal REC/TadZ_N domain	0	0	0.0071	0	absent	0	0.0098	0	absent	0	0.0144	0	absent
COG4964	UW	Flp pilus assembly protein, secretin CpaC	0	0	0.0095	0	absent	0	0.0155	0	absent	0	0.0533	0	absent
COG4965	UW	Flp pilus assembly protein TadB	0	0	0.0046	0	absent	0	0.0473	0	absent	0	0.3951	0	absent
COG4966	NW	Type IV pilus assembly protein PilW	0	0	0.2980	0	absent	0	0.5926	1	FP	0	0.0790	0	absent
COG4967	NW	Type IV pilus assembly protein PilV	1	1	0.9757	1	kept	1	0.9544	1	kept	0	0.2406	0	gap
COG4968	NW	Type IV pilus assembly protein PilE	0	0	0.1692	0	absent	0	0.6045	1	FP	0	0.1535	0	absent
COG4969	NW	Type IV pilus assembly protein, major pilin PilA	1	1	0.8520	1	kept	1	0.8697	1	kept	1	0.5755	1	kept
COG4970	NW	Type IV pilus assembly protein FimT	0	0	0.4155	0	absent	0	0.7009	1	FP	0	0.1376	0	absent
COG4972	NW	Type IV pilus assembly protein, ATPase PilM	1	1	0.9979	1	kept	1	0.9990	1	kept	0	0.6249	1	recovered
COG4973	L	Site-specific recombinase XerC	1	1	0.1464	0	gap	1	0.2043	0	gap	0	0.0026	0	gap
COG4974	L	Site-specific recombinase XerD	1	0	0.9993	1	recovered	1	0.9999	1	kept	1	0.9993	1	kept
COG4975	G	Glucose uptake protein GlcU	1	1	0.2255	0	gap	1	0.0345	0	gap	1	0.0809	0	gap
COG4976	R	Predicted methyltransferase, contains TPR repeat	0	0	0.0157	0	absent	0	0.0428	0	absent	0	0.0545	0	absent
COG4977	K	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	1	1	0.9996	1	kept	0	0.9336	1	recovered	0	0.6808	1	recovered
COG4978	T	GyrI-like small molecule binding domain	0	0	0.0489	0	absent	0	0.0206	0	absent	0	0.0848	0	absent
COG4980	R	Gas vesicle protein YhaH	0	0	0.1066	0	absent	0	0.1170	0	absent	0	0.1199	0	absent
COG4981	I	Enoyl reductase domain of yeast-type fatty acid synthase	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG4983	X	Primase-polymerase (Primpol) domain protein	0	0	0.0208	0	absent	0	0.0165	0	absent	0	0.0213	0	absent
COG4984	S	Uncharacterized membrane protein	0	0	0.2519	0	absent	0	0.2456	0	absent	0	0.3021	0	absent
COG4986	P	ABC-type anion transport system, duplicated permease component	0	0	0.1042	0	absent	0	0.0026	0	absent	0	0.0082	0	absent
COG4987	CO	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components	1	1	0.9501	1	kept	0	0.6953	1	recovered	0	0.6841	1	recovered
COG4988	CO	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components	1	0	0.3909	0	gap	1	0.8549	1	kept	0	0.1860	0	gap
COG4989	R	Predicted oxidoreductase YdhF	1	1	0.8072	1	kept	1	0.2232	0	gap	0	0.0210	0	gap
COG4990	R	Predicted cysteine peptidase, C39 family	0	0	0.1451	0	absent	0	0.1709	0	absent	0	0.0240	0	absent
COG4992	E	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	1	1	0.9987	1	kept	1	0.9959	1	kept	0	0.8796	1	recovered
COG4993	G	Glucose dehydrogenase, PQQ-dependent	1	1	0.5472	1	kept	0	0.0273	0	gap	0	0.0022	0	gap
COG4994	S	Uncharacterized protein CV0675, UCP033623 family	0	0	0.0483	0	absent	0	0.0244	0	absent	0	0.0193	0	absent
COG4995	S	Uncharacterized conserved protein, contains CHAT domain	0	0	0.1677	0	absent	0	0.1592	0	absent	0	0.0567	0	absent
COG4996	R	Predicted phosphatase	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG4997	R	Predicted house-cleaning noncanonical NTP pyrophosphatase, all-alpha NTP-PPase (MazG) superfamily	0	0	0.0014	0	absent	0	0.0032	0	absent	0	0.0063	0	absent
COG4998	L	Predicted endonuclease, RecB family	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5000	T	Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation	0	0	0.9901	1	FP	0	0.9903	1	FP	0	0.9548	1	FP
COG5001	T	Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain	1	0	0.7893	1	recovered	1	0.9960	1	kept	1	0.9849	1	kept
COG5002	T	Sensor histidine kinase WalK	1	0	0.9957	1	recovered	0	0.9911	1	recovered	1	0.9991	1	kept
COG5003	X	Mu-like prophage protein gp37	0	0	0.0038	0	absent	0	0.0040	0	absent	0	0.0010	0	absent
COG5004	X	P2-like prophage tail protein X	1	1	0.9036	1	kept	1	0.1966	0	gap	0	0.0135	0	gap
COG5005	X	Mu-like prophage protein gpG	1	1	0.8560	1	kept	0	0.0529	0	gap	0	0.0520	0	gap
COG5006	E	Threonine/homoserine efflux transporter RhtA	1	1	0.9784	1	kept	1	0.8822	1	kept	0	0.5354	1	recovered
COG5007	T	Acid stress protein IbaG/YrbA, BolA-like family	1	1	0.0420	0	gap	1	0.0261	0	gap	0	0.0004	0	gap
COG5008	NW	Type IV pilus assembly protein, ATPase PilU	0	0	0.0012	0	absent	0	0.0028	0	absent	0	0.0005	0	absent
COG5009	M	Membrane carboxypeptidase/penicillin-binding protein	1	1	0.9981	1	kept	0	0.9651	1	recovered	0	0.7482	1	recovered
COG5010	UW	Flp pilus assembly protein TadD, contains TPR repeats	0	0	0.2411	0	absent	0	0.0084	0	absent	0	0.0224	0	absent
COG5011	S	Uncharacterized conserved protein, DUF2344 family	0	0	0.0000	0	absent	0	0.0002	0	absent	0	0.0012	0	absent
COG5012	C	Methanogenic corrinoid protein MtbC1	0	0	0.1011	0	absent	0	0.5375	1	FP	0	0.0323	0	absent
COG5013	CP	Nitrate reductase alpha subunit	1	0	0.5711	1	recovered	0	0.2434	0	gap	1	0.7216	1	kept
COG5014	R	Uncharacterized conserved protein TM0948, MoaA-related, radical SAM superfamily	0	0	0.0007	0	absent	0	0.0005	0	absent	0	0.0002	0	absent
COG5015	R	Pyridoxamine 5'-phosphate oxidase (PNPOx-like) family protein	0	0	0.0039	0	absent	0	0.0044	0	absent	0	0.0017	0	absent
COG5016	C	Pyruvate/oxaloacetate carboxyltransferase	0	0	0.0374	0	absent	0	0.0321	0	absent	0	0.0541	0	absent
COG5017	G	UDP-N-acetylglucosamine transferase subunit ALG13	0	0	0.0165	0	absent	0	0.0359	0	absent	0	0.0075	0	absent
COG5018	T	3'-5' exonuclease KapD, inhibitor of KinA-controlled sporulation	0	0	0.0077	0	absent	0	0.0025	0	absent	0	0.0069	0	absent
COG5019			0	0	0.0004	0	absent	0	0.0002	0	absent	0	0.0003	0	absent
COG5020			0	0	0.0001	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5021			0	0	0.0005	0	absent	0	0.0002	0	absent	0	0.0001	0	absent
COG5022			0	0	0.0005	0	absent	0	0.0005	0	absent	0	0.0002	0	absent
COG5023	Z	Tubulin	0	0	0.0005	0	absent	0	0.0002	0	absent	0	0.0002	0	absent
COG5024			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5025			0	0	0.0001	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5026	G	Hexokinase	0	0	0.0095	0	absent	0	0.0088	0	absent	0	0.0133	0	absent
COG5027			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5028			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5029	OI	Prenyltransferase, beta subunit	0	0	0.0013	0	absent	0	0.0017	0	absent	0	0.0009	0	absent
COG5030			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5031	H	Ubiquinone biosynthesis protein Coq4	0	0	0.0011	0	absent	0	0.0005	0	absent	0	0.0004	0	absent
COG5032			0	0	0.0002	0	absent	0	0.0002	0	absent	0	0.0033	0	absent
COG5033			0	0	0.0027	0	absent	0	0.0015	0	absent	0	0.0002	0	absent
COG5034			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5035			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5036	PU	SPX domain-containing protein involved in vacuolar polyphosphate accumulation	0	0	0.0018	0	absent	0	0.0128	0	absent	0	0.0062	0	absent
COG5037			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5038			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5039	GM	Exopolysaccharide biosynthesis protein EpsI, predicted pyruvyl transferase	0	0	0.0247	0	absent	0	0.0298	0	absent	0	0.0295	0	absent
COG5040			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5041			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5042	F	Purine nucleoside permease	0	0	0.0117	0	absent	0	0.0088	0	absent	0	0.0005	0	absent
COG5043			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5044			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5045			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5046			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5047			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5048			0	0	0.0026	0	absent	0	0.0027	0	absent	0	0.0060	0	absent
COG5049			0	0	0.0021	0	absent	0	0.0005	0	absent	0	0.0008	0	absent
COG5050	I	sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferases	0	0	0.0139	0	absent	0	0.0219	0	absent	0	0.0018	0	absent
COG5051			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5052			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5053			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5054			0	0	0.0009	0	absent	0	0.0002	0	absent	0	0.0001	0	absent
COG5055	L	Recombinational DNA repair protein (RAD52 pathway)	0	0	0.0072	0	absent	0	0.0056	0	absent	0	0.0020	0	absent
COG5056			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5057			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5058			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5059			0	0	0.0007	0	absent	0	0.0003	0	absent	0	0.0001	0	absent
COG5061			0	0	0.0233	0	absent	0	0.0756	0	absent	0	0.0223	0	absent
COG5062			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5064			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5065			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5066			0	0	0.0001	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5068			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5069			0	0	0.0003	0	absent	0	0.0001	0	absent	0	0.0000	0	absent
COG5070			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5072			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5074			0	0	0.0015	0	absent	0	0.0003	0	absent	0	0.0003	0	absent
COG5075			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5076			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5077			0	0	0.0001	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5078	O	Ubiquitin-protein ligase	0	0	0.0010	0	absent	0	0.0006	0	absent	0	0.0002	0	absent
COG5080			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5082			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5083	I	Phosphatidate phosphatase PAH1, contains Lipin and LNS2 domains. can be involved in plasmid maintenance	0	0	0.0093	0	absent	0	0.0112	0	absent	0	0.0022	0	absent
COG5087			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5090			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5091			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5092			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5093			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5094			0	0	0.0702	0	absent	0	0.0154	0	absent	0	0.0183	0	absent
COG5096			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5097			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5098			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5099			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5100			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5101			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5102			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5103			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5106			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5107			0	0	0.0004	0	absent	0	0.0020	0	absent	0	0.0016	0	absent
COG5108	K	Mitochondrial DNA-directed RNA polymerase	0	0	0.0060	0	absent	0	0.0049	0	absent	0	0.0018	0	absent
COG5110			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5112			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5113			0	0	0.4193	0	absent	0	0.0312	0	absent	0	0.1051	0	absent
COG5114			0	0	0.0023	0	absent	0	0.0027	0	absent	0	0.0025	0	absent
COG5116			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5118			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5119	R	Uncharacterized conserved protein, contains ParB-like nuclease domain	0	0	0.0002	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5122			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5123			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5124			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5125			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5126	T	Ca2+-binding protein, EF-hand superfamily	0	0	0.1526	0	absent	0	0.2254	0	absent	0	0.0795	0	absent
COG5127			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5129			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5131	O	Ubiquitin-like protein	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5133			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5134			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5135	S	Uncharacterized conserved protein	0	0	0.0003	0	absent	0	0.0013	0	absent	0	0.0008	0	absent
COG5137			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5139			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5140			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5141			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5142			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5143			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5144			0	0	0.0013	0	absent	0	0.0005	0	absent	0	0.0001	0	absent
COG5145			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5146	H	Pantothenate kinase	0	0	0.0042	0	absent	0	0.0084	0	absent	0	0.0036	0	absent
COG5147			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5148	S	vWFA (von Willebrand factor type A) domain-containing protein	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5150			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5151			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5153	U	Putative lipase ATG15 (essential for vacuolar disintegration of autophagic bodies)	0	0	0.0124	0	absent	0	0.0228	0	absent	0	0.0053	0	absent
COG5155			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5156			0	0	0.0071	0	absent	0	0.0163	0	absent	0	0.0041	0	absent
COG5157			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5158			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5159			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5160	O	Protease, Ulp1 family	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5161			0	0	0.0001	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5162			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5163			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5164	K	Transcription elongation factor SPT5	0	0	0.1412	0	absent	0	0.1028	0	absent	0	0.2222	0	absent
COG5165			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5166			0	0	0.0003	0	absent	0	0.0002	0	absent	0	0.0001	0	absent
COG5167			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5169			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5171			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5173			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5175			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5176			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5178			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5180	A	PAB1-binding protein, interacts with poly(A)-binding protein	0	0	0.0010	0	absent	0	0.0013	0	absent	0	0.0013	0	absent
COG5182			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5183			0	0	0.0019	0	absent	0	0.0018	0	absent	0	0.0027	0	absent
COG5184	DZ	Alpha-tubulin suppressor ATS1 and related RCC1 domain-containing proteins	0	0	0.4953	0	absent	0	0.3964	0	absent	0	0.2157	0	absent
COG5185	D	Chromosome segregation protein NDC80, interacts with SMC proteins	0	0	0.0287	0	absent	0	0.0086	0	absent	0	0.0036	0	absent
COG5186	A	Poly(A) polymerase Pap1	0	0	0.0007	0	absent	0	0.0001	0	absent	0	0.0000	0	absent
COG5187			0	0	0.0006	0	absent	0	0.0005	0	absent	0	0.0002	0	absent
COG5188			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5189			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5190	K	TFIIF-interacting CTD phosphatase, includes NLI-interacting factor	0	0	0.0149	0	absent	0	0.0075	0	absent	0	0.0024	0	absent
COG5192			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG5193			0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
